#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
ƒ^ƒCƒgƒ‹,
ƒ†ƒjƒbƒg”Ô†,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ƒ†ƒjƒbƒgŽí•Ê,NR-500,(1)HA,(2)TH,(3)HA,–¢Ý’è,–¢Ý’è,–¢Ý’è,–¢Ý’è,–¢Ý’è

Œv‘ªƒ‚[ƒh,ƒm[ƒ}ƒ‹ƒ‚[ƒh
ŽûWŠJŽn“úŽž,2002/01/01 13:02:23,725000
ƒTƒ“ƒvƒŠƒ“ƒOŽüŠú,10ms
ƒf[ƒ^”,6000
•Û‘¶ƒIƒvƒVƒ‡ƒ“,•W€

ƒ†ƒjƒbƒgŽí•Ê‹¤’Ê
ƒ†ƒjƒbƒgŽí•Ê–¼,NR-HA08‹¤’Ê,NR-TH08‹¤’Ê
ŽÀƒTƒ“ƒvƒŠƒ“ƒOŽüŠú,10ms,100ms
Œv‘ª‹@”\Ý’è,•½‹Ï‰ñ”   –¢Žg—p,ƒAƒxƒŒ[ƒW‰ñ”   –¢Žg—p
ADÏ•ªŽžŠÔ,***,2ms(500Hz)
±ÝÁ´²Ø±¼Ý¸ÞÌ¨ÙÀ,***,***
’füŒŸo’l,***,***
ƒfƒWƒ^ƒ‹ƒtƒBƒ‹ƒ^,***,***
‚»‚Ì‘¼,***,ƒo[ƒ“ƒAƒEƒg’l   ‰ºŒÀ’l

ƒgƒŠƒKðŒ
ƒ}ƒjƒ…ƒAƒ‹ƒgƒŠƒK,ON
ŠO•”ƒgƒŠƒK“ü—Í,ON
ƒGƒbƒWƒgƒŠƒK,OFF
ƒGƒbƒWƒgƒŠƒK‘ÎÛƒ†ƒjƒbƒg,‚È‚µ
ƒvƒŠƒgƒŠƒK/ƒ|ƒXƒgƒgƒŠƒK,–¢Žg—p
ƒ|ƒCƒ“ƒg”,0

ƒ`ƒƒƒ“ƒlƒ‹ðŒ,
ƒ`ƒƒƒ“ƒlƒ‹”Ô†,,(1)HA-V02,(1)HA-V03,(1)HA-V04,(1)HA-C01,(2)TH-CH01
0“ú 00Žž00•ª00•b,690000,234.3,9.3,5.002,0.369,13.25
0“ú 00Žž00•ª00•b,700000,235.8,8.5,4.982,0.649,13.20
0“ú 00Žž00•ª00•b,710000,234.3,9.0,4.994,0.468,13.20
0“ú 00Žž00•ª00•b,720000,234.8,9.5,5.009,0.473,13.20
0“ú 00Žž00•ª00•b,730000,235.0,8.5,4.991,0.511,13.20
0“ú 00Žž00•ª00•b,740000,234.3,8.2,4.991,0.508,13.20
0“ú 00Žž00•ª00•b,750000,234.8,7.5,5.057,0.549,13.20
0“ú 00Žž00•ª00•b,760000,235.0,8.2,4.987,0.338,13.20
0“ú 00Žž00•ª00•b,770000,234.8,9.0,4.990,0.578,13.20
0“ú 00Žž00•ª00•b,780000,234.8,9.0,4.994,0.649,13.20
0“ú 00Žž00•ª00•b,790000,234.8,9.0,4.989,0.411,13.20
0“ú 00Žž00•ª00•b,800000,235.0,9.5,4.977,0.443,13.20
0“ú 00Žž00•ª00•b,810000,234.5,8.8,4.997,0.504,13.20
0“ú 00Žž00•ª00•b,820000,234.8,8.5,4.997,0.424,13.20
0“ú 00Žž00•ª00•b,830000,234.3,10.8,4.984,0.476,13.20
0“ú 00Žž00•ª00•b,840000,235.3,9.0,4.996,0.471,13.20
0“ú 00Žž00•ª00•b,850000,234.8,9.8,5.001,0.576,13.20
0“ú 00Žž00•ª00•b,860000,234.5,8.8,4.994,0.359,13.20
0“ú 00Žž00•ª00•b,870000,234.5,8.5,4.998,0.466,13.20
0“ú 00Žž00•ª00•b,880000,234.3,8.5,5.007,0.434,13.20
0“ú 00Žž00•ª00•b,890000,234.8,8.8,4.996,0.466,13.20
0“ú 00Žž00•ª00•b,900000,234.3,8.5,5.001,0.549,13.20
0“ú 00Žž00•ª00•b,910000,235.5,8.0,4.998,0.334,13.20
0“ú 00Žž00•ª00•b,920000,234.3,8.2,4.998,0.321,13.20
0“ú 00Žž00•ª00•b,930000,235.3,8.5,4.989,0.343,13.20
0“ú 00Žž00•ª00•b,940000,234.5,9.0,4.998,0.389,13.20
0“ú 00Žž00•ª00•b,950000,235.0,9.0,5.004,0.411,13.20
0“ú 00Žž00•ª00•b,960000,234.8,8.8,4.979,0.354,13.20
0“ú 00Žž00•ª00•b,970000,234.0,8.5,4.998,0.494,13.20
0“ú 00Žž00•ª00•b,980000,235.0,8.5,4.997,0.404,13.20
0“ú 00Žž00•ª00•b,990000,234.5,10.0,4.955,0.513,13.20
0“ú 00Žž00•ª01•b,000000,234.8,9.3,4.998,0.578,13.20
0“ú 00Žž00•ª01•b,010000,235.0,9.0,5.001,0.413,13.20
0“ú 00Žž00•ª01•b,020000,234.3,8.5,4.994,0.483,13.20
0“ú 00Žž00•ª01•b,030000,235.3,8.8,4.997,1.839,13.20
0“ú 00Žž00•ª01•b,040000,234.8,8.5,5.002,4.684,13.20
0“ú 00Žž00•ª01•b,050000,234.8,8.5,5.000,3.988,13.20
0“ú 00Žž00•ª01•b,060000,234.5,8.5,4.991,1.597,13.20
0“ú 00Žž00•ª01•b,070000,234.5,6.8,4.986,0.595,13.20
0“ú 00Žž00•ª01•b,080000,235.0,8.2,4.994,0.721,13.20
0“ú 00Žž00•ª01•b,090000,234.8,9.0,4.998,2.718,13.20
0“ú 00Žž00•ª01•b,100000,235.3,8.8,5.000,3.958,13.20
0“ú 00Žž00•ª01•b,110000,234.5,8.5,4.998,3.556,13.20
0“ú 00Žž00•ª01•b,120000,235.0,9.3,5.000,3.374,13.20
0“ú 00Žž00•ª01•b,130000,234.3,9.5,4.991,3.670,13.20
0“ú 00Žž00•ª01•b,140000,235.5,9.3,4.994,3.562,13.20
0“ú 00Žž00•ª01•b,150000,234.5,9.5,5.036,3.441,13.20
0“ú 00Žž00•ª01•b,160000,234.5,8.8,4.998,3.611,13.20
0“ú 00Žž00•ª01•b,170000,234.5,8.8,4.998,3.648,13.20
0“ú 00Žž00•ª01•b,180000,234.8,8.5,4.994,3.350,13.20
0“ú 00Žž00•ª01•b,190000,234.5,8.8,4.996,3.451,13.20
0“ú 00Žž00•ª01•b,200000,234.0,9.0,4.987,3.492,13.20
0“ú 00Žž00•ª01•b,210000,234.5,8.8,4.996,3.224,13.20
0“ú 00Žž00•ª01•b,220000,234.3,8.0,5.001,3.296,13.20
0“ú 00Žž00•ª01•b,230000,235.0,8.0,4.941,3.366,13.20
0“ú 00Žž00•ª01•b,240000,234.3,8.0,4.996,3.175,13.20
0“ú 00Žž00•ª01•b,250000,234.8,8.2,4.996,3.189,13.20
0“ú 00Žž00•ª01•b,260000,234.8,9.0,4.989,3.200,13.20
0“ú 00Žž00•ª01•b,270000,234.8,8.8,4.996,3.131,13.20
0“ú 00Žž00•ª01•b,280000,235.0,9.0,5.008,3.133,13.20
0“ú 00Žž00•ª01•b,290000,235.8,9.3,4.996,3.303,13.20
0“ú 00Žž00•ª01•b,300000,234.3,9.5,4.991,3.062,13.20
0“ú 00Žž00•ª01•b,310000,234.5,8.5,5.002,2.803,13.20
0“ú 00Žž00•ª01•b,320000,234.3,8.8,5.002,2.890,13.20
0“ú 00Žž00•ª01•b,330000,234.8,8.8,4.997,2.894,13.20
0“ú 00Žž00•ª01•b,340000,234.8,10.0,4.993,2.941,13.20
0“ú 00Žž00•ª01•b,350000,235.0,9.8,4.998,2.812,13.20
0“ú 00Žž00•ª01•b,360000,235.3,9.8,4.983,2.743,13.20
0“ú 00Žž00•ª01•b,370000,234.3,8.0,4.994,2.670,13.20
0“ú 00Žž00•ª01•b,380000,234.3,8.2,5.005,3.034,13.20
0“ú 00Žž00•ª01•b,390000,234.8,9.3,4.980,2.925,13.20
0“ú 00Žž00•ª01•b,400000,234.3,9.0,5.000,2.798,13.20
0“ú 00Žž00•ª01•b,410000,234.8,8.5,4.993,2.474,13.20
0“ú 00Žž00•ª01•b,420000,235.3,9.3,4.994,2.554,13.20
0“ú 00Žž00•ª01•b,430000,235.3,8.8,5.001,2.644,13.20
0“ú 00Žž00•ª01•b,440000,234.8,9.5,5.007,2.549,13.20
0“ú 00Žž00•ª01•b,450000,234.8,8.5,4.993,2.403,13.20
0“ú 00Žž00•ª01•b,460000,234.8,9.0,4.998,2.398,13.20
0“ú 00Žž00•ª01•b,470000,234.3,10.8,5.032,2.266,13.20
0“ú 00Žž00•ª01•b,480000,235.3,8.5,4.994,2.347,13.20
0“ú 00Žž00•ª01•b,490000,234.8,9.0,5.000,2.425,13.20
0“ú 00Žž00•ª01•b,500000,234.8,8.5,4.994,2.269,13.20
0“ú 00Žž00•ª01•b,510000,234.5,8.5,4.998,2.273,13.20
0“ú 00Žž00•ª01•b,520000,234.8,8.2,4.980,2.317,13.20
0“ú 00Žž00•ª01•b,530000,234.5,9.0,4.996,2.124,13.20
0“ú 00Žž00•ª01•b,540000,234.8,8.0,4.990,1.822,13.20
0“ú 00Žž00•ª01•b,550000,235.3,7.0,4.952,1.294,13.20
0“ú 00Žž00•ª01•b,560000,234.8,9.0,4.997,0.666,13.20
0“ú 00Žž00•ª01•b,570000,235.3,8.5,4.994,0.478,13.20
0“ú 00Žž00•ª01•b,580000,234.5,9.3,5.001,0.376,13.20
0“ú 00Žž00•ª01•b,590000,234.8,8.8,4.991,0.509,13.20
0“ú 00Žž00•ª01•b,600000,235.3,8.5,4.976,0.406,13.25
0“ú 00Žž00•ª01•b,610000,234.8,8.8,5.000,0.380,13.25
0“ú 00Žž00•ª01•b,620000,234.3,9.5,4.994,0.436,13.25
0“ú 00Žž00•ª01•b,630000,234.5,8.8,4.913,0.578,13.25
0“ú 00Žž00•ª01•b,640000,234.8,9.0,5.001,0.483,13.25
0“ú 00Žž00•ª01•b,650000,234.8,9.0,4.993,0.473,13.25
0“ú 00Žž00•ª01•b,660000,234.8,8.5,4.993,0.363,13.25
0“ú 00Žž00•ª01•b,670000,234.3,8.8,4.998,0.530,13.25
0“ú 00Žž00•ª01•b,680000,235.8,8.8,4.997,0.508,13.25
0“ú 00Žž00•ª01•b,690000,234.3,8.5,4.996,0.508,13.25
0“ú 00Žž00•ª01•b,700000,234.0,8.5,5.007,0.434,13.20
0“ú 00Žž00•ª01•b,710000,234.3,8.8,4.933,0.460,13.20
0“ú 00Žž00•ª01•b,720000,233.8,9.8,5.000,0.343,13.20
0“ú 00Žž00•ª01•b,730000,234.8,9.0,5.007,0.492,13.20
0“ú 00Žž00•ª01•b,740000,235.0,9.5,5.000,0.536,13.20
0“ú 00Žž00•ª01•b,750000,233.5,8.5,4.994,0.514,13.20
0“ú 00Žž00•ª01•b,760000,235.8,9.0,4.986,0.486,13.20
0“ú 00Žž00•ª01•b,770000,235.3,8.5,5.001,0.604,13.20
0“ú 00Žž00•ª01•b,780000,234.5,9.3,5.000,0.473,13.20
0“ú 00Žž00•ª01•b,790000,235.0,8.5,5.008,0.436,13.20
0“ú 00Žž00•ª01•b,800000,234.8,9.0,4.991,0.460,13.20
0“ú 00Žž00•ª01•b,810000,235.0,8.5,4.996,0.403,13.20
0“ú 00Žž00•ª01•b,820000,233.5,8.5,4.997,0.406,13.20
0“ú 00Žž00•ª01•b,830000,234.5,8.5,5.000,0.403,13.20
0“ú 00Žž00•ª01•b,840000,234.8,9.8,4.989,0.495,13.20
0“ú 00Žž00•ª01•b,850000,234.3,8.2,4.997,0.352,13.20
0“ú 00Žž00•ª01•b,860000,234.5,9.0,5.000,0.511,13.20
0“ú 00Žž00•ª01•b,870000,235.3,8.5,5.000,0.455,13.20
0“ú 00Žž00•ª01•b,880000,235.3,8.5,5.002,0.413,13.20
0“ú 00Žž00•ª01•b,890000,235.3,9.0,4.998,0.422,13.20
0“ú 00Žž00•ª01•b,900000,234.8,9.0,5.000,0.514,13.20
0“ú 00Žž00•ª01•b,910000,235.3,9.0,4.994,0.391,13.20
0“ú 00Žž00•ª01•b,920000,234.0,10.8,5.036,0.441,13.20
0“ú 00Žž00•ª01•b,930000,234.8,9.0,5.000,0.396,13.20
0“ú 00Žž00•ª01•b,940000,234.8,8.8,5.007,0.324,13.20
0“ú 00Žž00•ª01•b,950000,234.3,8.8,5.000,0.494,13.20
0“ú 00Žž00•ª01•b,960000,234.3,8.2,4.993,0.439,13.20
0“ú 00Žž00•ª01•b,970000,234.8,8.5,4.998,0.366,13.20
0“ú 00Žž00•ª01•b,980000,234.3,9.0,5.000,0.415,13.20
0“ú 00Žž00•ª01•b,990000,234.8,8.5,5.001,0.600,13.20
0“ú 00Žž00•ª02•b,000000,235.0,6.5,4.961,0.492,13.20
0“ú 00Žž00•ª02•b,010000,234.8,8.2,4.997,0.416,13.20
0“ú 00Žž00•ª02•b,020000,234.8,8.8,4.994,0.464,13.20
0“ú 00Žž00•ª02•b,030000,235.3,9.0,4.998,0.521,13.20
0“ú 00Žž00•ª02•b,040000,234.5,9.5,4.991,0.404,13.20
0“ú 00Žž00•ª02•b,050000,236.0,9.0,4.983,0.462,13.20
0“ú 00Žž00•ª02•b,060000,234.8,9.3,5.001,0.304,13.20
0“ú 00Žž00•ª02•b,070000,234.5,9.8,4.998,0.347,13.20
0“ú 00Žž00•ª02•b,080000,234.5,10.3,4.984,0.576,13.20
0“ú 00Žž00•ª02•b,090000,234.8,9.8,5.001,0.506,13.20
0“ú 00Žž00•ª02•b,100000,234.5,9.0,5.004,0.466,13.20
0“ú 00Žž00•ª02•b,110000,234.5,9.0,5.000,0.546,13.20
0“ú 00Žž00•ª02•b,120000,234.5,9.0,5.000,0.537,13.20
0“ú 00Žž00•ª02•b,130000,234.3,8.2,5.004,0.518,13.20
0“ú 00Žž00•ª02•b,140000,235.0,8.5,5.000,0.468,13.20
0“ú 00Žž00•ª02•b,150000,234.3,8.2,4.997,0.597,13.20
0“ú 00Žž00•ª02•b,160000,235.5,7.8,4.998,0.345,13.20
0“ú 00Žž00•ª02•b,170000,234.3,8.5,4.990,0.630,13.20
0“ú 00Žž00•ª02•b,180000,235.3,8.8,4.994,0.495,13.20
0“ú 00Žž00•ª02•b,190000,234.8,9.8,5.001,0.530,13.20
0“ú 00Žž00•ª02•b,200000,235.0,8.5,5.000,0.420,13.20
0“ú 00Žž00•ª02•b,210000,235.3,9.3,4.986,0.486,13.20
0“ú 00Žž00•ª02•b,220000,234.3,9.0,4.994,0.462,13.20
0“ú 00Žž00•ª02•b,230000,234.8,9.5,4.994,0.383,13.20
0“ú 00Žž00•ª02•b,240000,234.8,9.3,4.923,0.345,13.20
0“ú 00Žž00•ª02•b,250000,234.8,8.5,5.000,0.333,13.20
0“ú 00Žž00•ª02•b,260000,234.3,9.0,4.994,0.584,13.20
0“ú 00Žž00•ª02•b,270000,234.3,8.2,5.000,0.431,13.20
0“ú 00Žž00•ª02•b,280000,234.8,9.3,5.002,0.326,13.20
0“ú 00Žž00•ª02•b,290000,236.0,8.5,5.000,0.654,13.20
0“ú 00Žž00•ª02•b,300000,235.0,8.8,4.998,0.486,13.20
0“ú 00Žž00•ª02•b,310000,234.5,8.5,4.998,0.536,13.20
0“ú 00Žž00•ª02•b,320000,235.0,8.5,4.993,0.536,13.20
0“ú 00Žž00•ª02•b,330000,234.0,8.5,4.994,0.341,13.20
0“ú 00Žž00•ª02•b,340000,234.3,8.8,5.007,0.462,13.20
0“ú 00Žž00•ª02•b,350000,234.5,9.5,5.001,0.455,13.20
0“ú 00Žž00•ª02•b,360000,235.3,9.5,4.996,0.624,13.20
0“ú 00Žž00•ª02•b,370000,234.3,9.0,4.986,0.481,13.20
0“ú 00Žž00•ª02•b,380000,235.3,9.0,4.994,0.589,13.20
0“ú 00Žž00•ª02•b,390000,234.8,9.3,5.004,0.396,13.20
0“ú 00Žž00•ª02•b,400000,234.0,8.2,5.061,0.416,13.20
0“ú 00Žž00•ª02•b,410000,234.3,8.5,4.996,0.361,13.20
0“ú 00Žž00•ª02•b,420000,234.8,8.2,5.000,0.418,13.20
0“ú 00Žž00•ª02•b,430000,234.3,8.2,4.994,0.494,13.20
0“ú 00Žž00•ª02•b,440000,234.5,9.0,5.002,0.408,13.20
0“ú 00Žž00•ª02•b,450000,234.8,9.5,5.028,0.481,13.20
0“ú 00Žž00•ª02•b,460000,235.0,9.0,4.996,0.509,13.20
0“ú 00Žž00•ª02•b,470000,234.8,8.8,4.996,0.457,13.20
0“ú 00Žž00•ª02•b,480000,234.8,9.0,4.997,0.476,13.20
0“ú 00Žž00•ª02•b,490000,234.5,8.5,4.998,0.501,13.20
0“ú 00Žž00•ª02•b,500000,234.3,9.0,5.015,0.356,13.20
0“ú 00Žž00•ª02•b,510000,234.5,8.5,5.001,0.520,13.20
0“ú 00Žž00•ª02•b,520000,234.5,9.0,4.997,0.321,13.20
0“ú 00Žž00•ª02•b,530000,235.3,9.5,5.025,0.249,13.20
0“ú 00Žž00•ª02•b,540000,234.5,9.8,4.998,0.532,13.20
0“ú 00Žž00•ª02•b,550000,234.3,8.8,5.002,0.455,13.20
0“ú 00Žž00•ª02•b,560000,234.3,8.5,4.998,0.574,13.20
0“ú 00Žž00•ª02•b,570000,235.0,9.0,4.993,0.392,13.20
0“ú 00Žž00•ª02•b,580000,234.8,9.0,5.011,0.431,13.20
0“ú 00Žž00•ª02•b,590000,233.8,8.8,5.000,0.420,13.20
0“ú 00Žž00•ª02•b,600000,234.5,8.2,4.998,0.459,13.20
0“ú 00Žž00•ª02•b,610000,235.0,8.0,5.063,0.492,13.20
0“ú 00Žž00•ª02•b,620000,234.8,8.8,4.997,0.549,13.20
0“ú 00Žž00•ª02•b,630000,234.3,9.0,4.991,0.473,13.20
0“ú 00Žž00•ª02•b,640000,234.8,9.0,5.000,0.334,13.20
0“ú 00Žž00•ª02•b,650000,235.3,8.8,4.996,0.628,13.20
0“ú 00Žž00•ª02•b,660000,235.3,8.2,4.982,0.441,13.20
0“ú 00Žž00•ª02•b,670000,234.0,9.3,4.993,0.418,13.20
0“ú 00Žž00•ª02•b,680000,234.5,8.5,4.996,0.363,13.20
0“ú 00Žž00•ª02•b,690000,234.3,8.5,4.933,0.376,13.20
0“ú 00Žž00•ª02•b,700000,234.8,8.8,4.994,0.364,13.25
0“ú 00Žž00•ª02•b,710000,235.0,8.8,4.991,0.483,13.25
0“ú 00Žž00•ª02•b,720000,234.3,8.5,4.993,0.471,13.25
0“ú 00Žž00•ª02•b,730000,234.8,9.0,5.002,0.497,13.25
0“ú 00Žž00•ª02•b,740000,235.5,8.8,5.009,0.455,13.25
