#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
ƒ^ƒCƒgƒ‹,
ƒ†ƒjƒbƒg”Ô†,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ƒ†ƒjƒbƒgŽí•Ê,NR-500,(1)HA,(2)TH,(3)HA,–¢Ý’è,–¢Ý’è,–¢Ý’è,–¢Ý’è,–¢Ý’è

Œv‘ªƒ‚[ƒh,ƒm[ƒ}ƒ‹ƒ‚[ƒh
ŽûWŠJŽn“úŽž,2002/01/01 13:39:13,662000
ƒTƒ“ƒvƒŠƒ“ƒOŽüŠú,10ms
ƒf[ƒ^”,6000
•Û‘¶ƒIƒvƒVƒ‡ƒ“,•W€

ƒ†ƒjƒbƒgŽí•Ê‹¤’Ê
ƒ†ƒjƒbƒgŽí•Ê–¼,NR-HA08‹¤’Ê,NR-TH08‹¤’Ê
ŽÀƒTƒ“ƒvƒŠƒ“ƒOŽüŠú,10ms,100ms
Œv‘ª‹@”\Ý’è,•½‹Ï‰ñ”   –¢Žg—p,ƒAƒxƒŒ[ƒW‰ñ”   –¢Žg—p
ADÏ•ªŽžŠÔ,***,2ms(500Hz)
±ÝÁ´²Ø±¼Ý¸ÞÌ¨ÙÀ,***,***
’füŒŸo’l,***,***
ƒfƒWƒ^ƒ‹ƒtƒBƒ‹ƒ^,***,***
‚»‚Ì‘¼,***,ƒo[ƒ“ƒAƒEƒg’l   ‰ºŒÀ’l

ƒgƒŠƒKðŒ
ƒ}ƒjƒ…ƒAƒ‹ƒgƒŠƒK,ON
ŠO•”ƒgƒŠƒK“ü—Í,ON
ƒGƒbƒWƒgƒŠƒK,OFF
ƒGƒbƒWƒgƒŠƒK‘ÎÛƒ†ƒjƒbƒg,‚È‚µ
ƒvƒŠƒgƒŠƒK/ƒ|ƒXƒgƒgƒŠƒK,–¢Žg—p
ƒ|ƒCƒ“ƒg”,0

ƒ`ƒƒƒ“ƒlƒ‹ðŒ,
ƒ`ƒƒƒ“ƒlƒ‹”Ô†,,(1)HA-V02,(1)HA-V03,(1)HA-V04,(1)HA-C01,(2)TH-CH01
0“ú 00Žž00•ª00•b,690000,234.8,8.8,5.001,2.322,13.70
0“ú 00Žž00•ª00•b,700000,235.3,8.8,4.934,2.165,13.70
0“ú 00Žž00•ª00•b,710000,235.3,8.5,4.996,2.086,13.70
0“ú 00Žž00•ª00•b,720000,235.8,9.5,4.997,2.054,13.70
0“ú 00Žž00•ª00•b,730000,234.3,8.5,4.997,2.361,13.70
0“ú 00Žž00•ª00•b,740000,235.3,9.0,4.991,2.065,13.70
0“ú 00Žž00•ª00•b,750000,234.8,9.3,4.998,2.011,13.70
0“ú 00Žž00•ª00•b,760000,234.8,8.2,5.002,2.062,13.70
0“ú 00Žž00•ª00•b,770000,235.3,8.8,5.000,2.027,13.70
0“ú 00Žž00•ª00•b,780000,235.0,8.2,4.989,1.938,13.70
0“ú 00Žž00•ª00•b,790000,235.5,8.8,4.997,1.821,13.70
0“ú 00Žž00•ª00•b,800000,235.0,8.8,4.994,1.901,13.70
0“ú 00Žž00•ª00•b,810000,234.8,9.0,4.972,1.803,13.70
0“ú 00Žž00•ª00•b,820000,234.8,9.0,4.998,1.941,13.70
0“ú 00Žž00•ª00•b,830000,235.3,9.8,5.015,1.701,13.70
0“ú 00Žž00•ª00•b,840000,235.3,8.2,5.009,1.003,13.70
0“ú 00Žž00•ª00•b,850000,234.3,10.0,4.934,0.501,13.70
0“ú 00Žž00•ª00•b,860000,235.3,8.8,5.005,0.558,13.70
0“ú 00Žž00•ª00•b,870000,234.3,8.5,4.997,0.317,13.70
0“ú 00Žž00•ª00•b,880000,235.3,8.8,4.994,0.429,13.70
0“ú 00Žž00•ª00•b,890000,234.5,8.0,4.993,0.479,13.70
0“ú 00Žž00•ª00•b,900000,235.3,8.8,4.997,0.443,13.70
0“ú 00Žž00•ª00•b,910000,235.3,9.3,4.994,0.329,13.70
0“ú 00Žž00•ª00•b,920000,234.5,8.5,5.000,0.497,13.70
0“ú 00Žž00•ª00•b,930000,235.0,8.2,4.998,0.471,13.70
0“ú 00Žž00•ª00•b,940000,234.8,9.0,5.005,0.394,13.70
0“ú 00Žž00•ª00•b,950000,236.0,9.0,5.002,0.348,13.70
0“ú 00Žž00•ª00•b,960000,235.0,8.5,4.998,0.394,13.70
0“ú 00Žž00•ª00•b,970000,234.8,9.0,4.994,0.401,13.70
0“ú 00Žž00•ª00•b,980000,234.8,9.3,4.989,0.460,13.70
0“ú 00Žž00•ª00•b,990000,234.8,8.2,4.997,0.219,13.70
0“ú 00Žž00•ª01•b,000000,235.0,8.0,4.951,0.416,13.70
0“ú 00Žž00•ª01•b,010000,235.3,8.5,4.997,0.313,13.70
0“ú 00Žž00•ª01•b,020000,234.5,8.8,5.054,0.398,13.70
0“ú 00Žž00•ª01•b,030000,234.8,8.0,5.000,0.434,13.70
0“ú 00Žž00•ª01•b,040000,234.8,8.5,5.000,0.527,13.70
0“ú 00Žž00•ª01•b,050000,235.3,9.0,4.997,0.614,13.70
0“ú 00Žž00•ª01•b,060000,235.0,8.2,4.997,0.427,13.70
0“ú 00Žž00•ª01•b,070000,234.8,8.5,4.993,0.416,13.70
0“ú 00Žž00•ª01•b,080000,235.5,9.0,5.001,0.411,13.70
0“ú 00Žž00•ª01•b,090000,234.8,9.5,5.002,0.420,13.70
0“ú 00Žž00•ª01•b,100000,235.3,8.8,5.002,0.466,13.70
0“ú 00Žž00•ª01•b,110000,235.5,9.3,4.991,0.641,13.70
0“ú 00Žž00•ª01•b,120000,234.8,8.5,5.000,0.357,13.70
0“ú 00Žž00•ª01•b,130000,235.0,8.5,4.991,0.520,13.70
0“ú 00Žž00•ª01•b,140000,234.0,8.8,4.993,0.389,13.70
0“ú 00Žž00•ª01•b,150000,235.3,9.0,4.989,0.565,13.70
0“ú 00Žž00•ª01•b,160000,234.8,9.3,4.996,0.369,13.70
0“ú 00Žž00•ª01•b,170000,234.3,7.3,4.954,0.296,13.70
0“ú 00Žž00•ª01•b,180000,235.3,9.0,5.005,0.446,13.70
0“ú 00Žž00•ª01•b,190000,234.8,9.0,5.065,0.490,13.70
0“ú 00Žž00•ª01•b,200000,234.8,8.8,5.001,0.536,13.70
0“ú 00Žž00•ª01•b,210000,235.3,9.0,4.997,0.563,13.70
0“ú 00Žž00•ª01•b,220000,234.8,8.5,4.993,0.476,13.70
0“ú 00Žž00•ª01•b,230000,235.0,8.5,4.997,0.534,13.70
0“ú 00Žž00•ª01•b,240000,234.8,9.0,4.991,0.494,13.70
0“ú 00Žž00•ª01•b,250000,234.5,9.3,4.998,0.329,13.70
0“ú 00Žž00•ª01•b,260000,235.0,8.5,4.989,0.544,13.70
0“ú 00Žž00•ª01•b,270000,235.3,9.0,5.001,0.488,13.70
0“ú 00Žž00•ª01•b,280000,234.5,9.0,5.002,0.433,13.70
0“ú 00Žž00•ª01•b,290000,235.0,9.0,4.993,0.368,13.70
0“ú 00Žž00•ª01•b,300000,235.3,9.0,5.004,0.492,13.70
0“ú 00Žž00•ª01•b,310000,235.0,9.0,5.000,0.495,13.70
0“ú 00Žž00•ª01•b,320000,236.0,8.2,4.959,0.486,13.70
0“ú 00Žž00•ª01•b,330000,234.8,8.8,5.000,0.310,13.70
0“ú 00Žž00•ª01•b,340000,235.5,9.0,5.030,0.415,13.70
0“ú 00Žž00•ª01•b,350000,235.8,9.3,4.993,0.403,13.70
0“ú 00Žž00•ª01•b,360000,234.8,8.8,4.998,0.457,13.70
0“ú 00Žž00•ª01•b,370000,234.5,9.0,4.994,0.501,13.70
0“ú 00Žž00•ª01•b,380000,235.0,9.0,5.002,0.341,13.70
0“ú 00Žž00•ª01•b,390000,234.3,9.0,5.001,0.490,13.70
0“ú 00Žž00•ª01•b,400000,234.8,8.0,4.998,0.583,13.70
0“ú 00Žž00•ª01•b,410000,235.3,9.0,4.990,0.294,13.70
0“ú 00Žž00•ª01•b,420000,234.8,9.3,4.998,0.543,13.70
0“ú 00Žž00•ª01•b,430000,234.8,8.2,5.008,0.383,13.70
0“ú 00Žž00•ª01•b,440000,236.0,8.8,5.000,0.328,13.70
0“ú 00Žž00•ª01•b,450000,235.5,8.8,4.983,0.553,13.70
0“ú 00Žž00•ª01•b,460000,234.8,9.0,5.000,0.494,13.70
0“ú 00Žž00•ª01•b,470000,233.3,7.8,5.015,0.289,13.70
0“ú 00Žž00•ª01•b,480000,234.3,8.2,4.996,0.619,13.70
0“ú 00Žž00•ª01•b,490000,234.8,9.3,4.923,0.562,13.70
0“ú 00Žž00•ª01•b,500000,235.8,9.0,4.994,0.574,13.65
0“ú 00Žž00•ª01•b,510000,234.8,9.0,4.993,0.534,13.65
0“ú 00Žž00•ª01•b,520000,234.8,8.5,4.994,0.416,13.65
0“ú 00Žž00•ª01•b,530000,234.8,9.0,4.996,0.356,13.65
0“ú 00Žž00•ª01•b,540000,234.8,8.8,5.000,0.433,13.65
0“ú 00Žž00•ª01•b,550000,235.3,8.8,4.997,0.413,13.65
0“ú 00Žž00•ª01•b,560000,234.3,9.0,4.996,0.339,13.65
0“ú 00Žž00•ª01•b,570000,234.8,8.0,4.990,0.469,13.65
0“ú 00Žž00•ª01•b,580000,235.3,9.3,5.004,0.328,13.65
0“ú 00Žž00•ª01•b,590000,235.3,8.5,4.994,0.479,13.65
0“ú 00Žž00•ª01•b,600000,234.3,7.8,4.987,0.216,13.70
0“ú 00Žž00•ª01•b,610000,235.5,8.5,4.993,0.731,13.70
0“ú 00Žž00•ª01•b,620000,233.5,8.5,4.991,0.436,13.70
0“ú 00Žž00•ª01•b,630000,234.5,8.5,4.993,0.488,13.70
0“ú 00Žž00•ª01•b,640000,234.8,6.8,4.938,0.537,13.70
0“ú 00Žž00•ª01•b,650000,234.5,9.0,4.993,0.444,13.70
0“ú 00Žž00•ª01•b,660000,234.3,8.8,5.050,0.473,13.70
0“ú 00Žž00•ª01•b,670000,234.3,8.5,4.998,0.525,13.70
0“ú 00Žž00•ª01•b,680000,235.3,9.0,4.994,0.469,13.70
0“ú 00Žž00•ª01•b,690000,235.0,8.2,4.991,0.322,13.70
0“ú 00Žž00•ª01•b,700000,235.3,8.0,4.986,0.451,13.70
0“ú 00Žž00•ª01•b,710000,234.3,8.0,4.990,0.501,13.70
0“ú 00Žž00•ª01•b,720000,235.5,8.8,4.990,0.446,13.70
0“ú 00Žž00•ª01•b,730000,234.3,9.3,4.983,0.427,13.70
0“ú 00Žž00•ª01•b,740000,234.8,8.5,4.993,0.450,13.70
0“ú 00Žž00•ª01•b,750000,234.3,9.0,5.009,0.359,13.70
0“ú 00Žž00•ª01•b,760000,234.3,9.3,5.005,0.310,13.70
0“ú 00Žž00•ª01•b,770000,236.5,8.8,4.998,0.403,13.70
0“ú 00Žž00•ª01•b,780000,235.5,8.8,4.996,0.431,13.70
0“ú 00Žž00•ª01•b,790000,235.0,8.0,5.005,0.425,13.70
0“ú 00Žž00•ª01•b,800000,235.5,9.0,4.998,0.328,13.75
0“ú 00Žž00•ª01•b,810000,235.3,9.0,4.928,0.486,13.75
0“ú 00Žž00•ª01•b,820000,235.0,8.5,4.997,1.184,13.75
0“ú 00Žž00•ª01•b,830000,234.5,8.5,4.986,3.556,13.75
0“ú 00Žž00•ª01•b,840000,234.3,9.3,4.996,3.063,13.75
0“ú 00Žž00•ª01•b,850000,235.3,9.5,5.000,0.994,13.75
0“ú 00Žž00•ª01•b,860000,235.3,8.8,4.996,0.363,13.75
0“ú 00Žž00•ª01•b,870000,234.8,8.2,4.998,0.043,13.75
0“ú 00Žž00•ª01•b,880000,234.8,8.8,4.998,1.078,13.75
0“ú 00Žž00•ª01•b,890000,234.8,8.5,4.998,1.850,13.75
0“ú 00Žž00•ª01•b,900000,234.5,9.3,4.987,1.955,13.75
0“ú 00Žž00•ª01•b,910000,235.3,8.5,4.993,2.072,13.75
0“ú 00Žž00•ª01•b,920000,233.8,8.8,4.996,2.684,13.75
0“ú 00Žž00•ª01•b,930000,234.3,8.5,4.993,2.876,13.75
0“ú 00Žž00•ª01•b,940000,235.3,10.3,5.005,2.946,13.75
0“ú 00Žž00•ª01•b,950000,235.3,9.0,5.001,2.881,13.75
0“ú 00Žž00•ª01•b,960000,235.0,9.0,4.958,3.016,13.75
0“ú 00Žž00•ª01•b,970000,234.8,9.0,5.002,3.116,13.75
0“ú 00Žž00•ª01•b,980000,235.0,8.8,4.994,3.144,13.75
0“ú 00Žž00•ª01•b,990000,235.0,8.8,4.990,3.016,13.75
0“ú 00Žž00•ª02•b,000000,234.5,8.0,4.997,3.089,13.75
0“ú 00Žž00•ª02•b,010000,235.0,8.0,4.997,2.857,13.75
0“ú 00Žž00•ª02•b,020000,236.0,8.5,4.993,2.939,13.75
0“ú 00Žž00•ª02•b,030000,233.5,9.0,5.004,2.777,13.75
0“ú 00Žž00•ª02•b,040000,235.5,8.5,4.998,2.696,13.75
0“ú 00Žž00•ª02•b,050000,235.3,9.8,4.986,2.771,13.75
0“ú 00Žž00•ª02•b,060000,235.5,9.0,5.001,2.476,13.75
0“ú 00Žž00•ª02•b,070000,234.3,8.2,5.004,2.621,13.75
0“ú 00Žž00•ª02•b,080000,234.8,8.5,4.987,2.499,13.75
0“ú 00Žž00•ª02•b,090000,236.3,8.8,4.983,2.668,13.75
0“ú 00Žž00•ª02•b,100000,235.0,8.5,5.001,2.450,13.75
0“ú 00Žž00•ª02•b,110000,234.8,8.5,5.064,2.642,13.75
0“ú 00Žž00•ª02•b,120000,235.3,9.5,4.998,2.280,13.75
0“ú 00Žž00•ª02•b,130000,234.5,8.5,5.001,2.466,13.75
0“ú 00Žž00•ª02•b,140000,235.0,8.5,4.998,2.441,13.75
0“ú 00Žž00•ª02•b,150000,234.8,8.8,4.997,2.269,13.75
0“ú 00Žž00•ª02•b,160000,234.8,9.3,4.989,2.203,13.75
0“ú 00Žž00•ª02•b,170000,234.3,8.2,5.001,2.336,13.75
0“ú 00Žž00•ª02•b,180000,235.0,8.5,4.997,2.383,13.75
0“ú 00Žž00•ª02•b,190000,235.0,8.8,4.997,2.284,13.75
0“ú 00Žž00•ª02•b,200000,235.3,9.0,5.000,2.205,13.75
0“ú 00Žž00•ª02•b,210000,235.3,8.5,4.998,2.207,13.75
0“ú 00Žž00•ª02•b,220000,234.8,9.0,4.993,2.175,13.75
0“ú 00Žž00•ª02•b,230000,235.3,8.5,4.998,2.118,13.75
0“ú 00Žž00•ª02•b,240000,234.3,8.8,5.000,2.063,13.75
0“ú 00Žž00•ª02•b,250000,235.3,9.0,4.998,1.847,13.75
0“ú 00Žž00•ª02•b,260000,234.8,10.3,4.956,2.014,13.75
0“ú 00Žž00•ª02•b,270000,234.5,9.8,5.007,1.962,13.75
0“ú 00Žž00•ª02•b,280000,234.8,8.8,4.975,1.915,13.75
0“ú 00Žž00•ª02•b,290000,234.5,9.0,4.994,1.883,13.75
0“ú 00Žž00•ª02•b,300000,234.5,9.0,4.996,2.025,13.75
0“ú 00Žž00•ª02•b,310000,235.3,9.0,4.994,1.909,13.75
0“ú 00Žž00•ª02•b,320000,235.0,9.0,5.002,1.806,13.75
0“ú 00Žž00•ª02•b,330000,234.3,8.5,4.994,1.843,13.75
0“ú 00Žž00•ª02•b,340000,234.5,8.5,4.991,0.953,13.75
0“ú 00Žž00•ª02•b,350000,235.3,9.3,5.001,0.635,13.75
0“ú 00Žž00•ª02•b,360000,234.8,9.0,5.000,0.385,13.75
0“ú 00Žž00•ª02•b,370000,235.0,9.0,4.982,0.466,13.75
0“ú 00Žž00•ª02•b,380000,234.8,8.5,4.994,0.450,13.75
0“ú 00Žž00•ª02•b,390000,234.0,9.0,4.989,0.614,13.75
0“ú 00Žž00•ª02•b,400000,234.8,8.0,5.000,0.462,13.75
0“ú 00Žž00•ª02•b,410000,235.5,8.5,4.942,0.661,13.75
0“ú 00Žž00•ª02•b,420000,235.5,9.0,4.994,0.576,13.75
0“ú 00Žž00•ª02•b,430000,234.3,8.8,5.063,0.541,13.75
0“ú 00Žž00•ª02•b,440000,234.5,8.5,5.002,0.242,13.75
0“ú 00Žž00•ª02•b,450000,235.3,9.3,4.996,0.508,13.75
0“ú 00Žž00•ª02•b,460000,235.0,9.5,4.994,0.511,13.75
0“ú 00Žž00•ª02•b,470000,234.5,8.5,4.998,0.343,13.75
0“ú 00Žž00•ª02•b,480000,235.0,8.8,4.994,0.416,13.75
0“ú 00Žž00•ª02•b,490000,235.3,9.3,4.998,0.374,13.75
0“ú 00Žž00•ª02•b,500000,234.8,9.0,4.997,0.481,13.75
0“ú 00Žž00•ª02•b,510000,234.8,8.5,5.000,0.492,13.75
0“ú 00Žž00•ª02•b,520000,234.5,8.5,5.012,0.322,13.75
0“ú 00Žž00•ª02•b,530000,235.3,9.0,4.997,0.371,13.75
0“ú 00Žž00•ª02•b,540000,235.3,9.8,5.000,0.584,13.75
0“ú 00Žž00•ª02•b,550000,234.5,9.0,5.002,0.383,13.75
0“ú 00Žž00•ª02•b,560000,235.8,8.2,4.973,0.431,13.75
0“ú 00Žž00•ª02•b,570000,235.3,9.3,4.997,0.471,13.75
0“ú 00Žž00•ª02•b,580000,235.0,9.0,5.047,0.422,13.75
0“ú 00Žž00•ª02•b,590000,235.0,9.0,4.997,0.443,13.75
0“ú 00Žž00•ª02•b,600000,234.8,8.8,4.997,0.544,13.75
0“ú 00Žž00•ª02•b,610000,235.3,8.5,5.000,0.418,13.75
0“ú 00Žž00•ª02•b,620000,234.3,8.8,5.001,0.398,13.75
0“ú 00Žž00•ª02•b,630000,235.3,8.8,4.993,0.546,13.75
0“ú 00Žž00•ª02•b,640000,234.5,8.8,5.002,0.509,13.75
0“ú 00Žž00•ª02•b,650000,235.3,8.2,5.000,0.404,13.75
0“ú 00Žž00•ª02•b,660000,235.3,9.5,4.994,0.607,13.75
0“ú 00Žž00•ª02•b,670000,234.3,8.5,5.005,0.562,13.75
0“ú 00Žž00•ª02•b,680000,234.3,8.5,4.994,0.494,13.75
0“ú 00Žž00•ª02•b,690000,234.5,8.5,4.986,0.296,13.75
0“ú 00Žž00•ª02•b,700000,235.3,8.2,4.996,0.411,13.75
0“ú 00Žž00•ª02•b,710000,233.5,9.0,5.021,0.441,13.75
0“ú 00Žž00•ª02•b,720000,235.3,8.0,5.007,0.501,13.75
0“ú 00Žž00•ª02•b,730000,234.8,9.0,4.927,0.448,13.75
0“ú 00Žž00•ª02•b,740000,234.8,8.5,5.000,0.433,13.75
